insee_code;nb_households;nb_inhabitants;consumption_units;median_income;taxable_households_rate;solo_median_income;family_median_income
27444;100.0;200.0;145.4;24240.0;;;
27445;76.0;196.0;129.5;24220.0;;;
27446;191.0;468.0;311.0;24910.0;;;
27447;350.0;922.0;605.5;25460.0;;;
27448;2270.0;4887.0;3435.1;24160.0;-15.9;21350.0;27850.0
27451;131.0;304.0;211.0;25500.0;;;
27453;723.0;1733.0;1165.8;21620.0;;;
27454;187.0;474.0;312.1;23380.0;;;
27455;58.0;155.0;100.4;22960.0;;;
27456;357.0;840.0;573.8;26150.0;;;
27457;275.0;657.0;443.1;22550.0;;;
27458;1023.0;2571.0;1700.2;22380.0;-12.9;;25110.0
27459;;;;;;;
27460;77.0;201.0;131.5;23810.0;;;
27462;59.0;131.0;90.7;22440.0;;;
27463;283.0;733.0;481.7;23330.0;;;
27464;376.0;1018.0;655.0;24780.0;;;
27465;172.0;399.0;273.9;25970.0;;;
27466;134.0;350.0;225.1;22880.0;;;
27467;5067.0;9527.0;7040.7;19360.0;-12.5;18040.0;23260.0
27468;257.0;523.0;376.4;19750.0;;;
27469;1675.0;3843.0;2623.5;23950.0;-15.0;21510.0;25390.0
27470;507.0;1119.0;776.4;21280.0;;;
27471;89.0;201.0;140.7;25320.0;;;
27472;103.0;262.0;171.7;24660.0;;;
27473;387.0;909.0;622.2;26450.0;;;
27474;469.0;1109.0;756.1;26190.0;;;
27475;73.0;168.0;113.6;22870.0;;;
27476;172.0;410.0;280.8;23690.0;;;
27477;303.0;695.0;481.4;26050.0;;;
27478;396.0;982.0;654.0;25240.0;;;
27480;244.0;622.0;413.9;22570.0;;;
27481;152.0;385.0;258.8;26160.0;;;
27482;56.0;147.0;96.3;24760.0;;;
27483;167.0;425.0;281.1;24360.0;;;
27485;390.0;828.0;581.7;19540.0;;;
27486;251.0;628.0;417.4;23540.0;;;
27487;254.0;629.0;420.8;22880.0;;;
27488;87.0;211.0;143.1;25420.0;;;
27489;209.0;532.0;354.3;25900.0;;;
27490;100.0;266.0;171.3;22910.0;;;
27492;126.0;302.0;203.7;21750.0;;;
27493;1388.0;3304.0;2217.1;23000.0;-13.8;;24440.0
27495;103.0;240.0;164.8;23850.0;;;
27496;221.0;532.0;359.1;22760.0;;;
27497;410.0;1071.0;696.1;23080.0;;;
27498;137.0;349.0;229.1;23310.0;;;
27500;686.0;1679.0;1116.0;22460.0;;;
27501;96.0;280.0;179.0;28070.0;;;
27502;1035.0;1991.0;1458.5;19920.0;-12.0;;23440.0
27504;443.0;1240.0;792.6;24750.0;;;
27505;64.0;140.0;97.4;21950.0;;;
27507;1673.0;3802.0;2594.6;21250.0;-13.2;19790.0;24620.0
27508;85.0;207.0;137.2;23210.0;;;
27511;288.0;762.0;494.5;24400.0;;;
27512;117.0;261.0;180.6;25010.0;;;
27514;146.0;318.0;223.9;22920.0;;;
27516;560.0;1283.0;890.2;23850.0;;;
27517;791.0;2147.0;1378.3;25050.0;-16.2;;28270.0
27518;262.0;713.0;456.4;22150.0;;;
27520;58.0;144.0;95.8;21380.0;;;
27521;58.0;143.0;95.3;22580.0;;;
27522;176.0;481.0;308.2;21680.0;;;
27524;312.0;806.0;526.6;24580.0;;;
27525;112.0;313.0;201.5;28650.0;;;
27527;94.0;208.0;145.4;25110.0;;;
27528;1570.0;3536.0;2444.1;25610.0;-18.1;;27980.0
27529;174.0;429.0;287.9;27550.0;;;
27530;;;;;;;
27531;86.0;212.0;141.5;26480.0;;;
27533;200.0;484.0;326.8;25210.0;;;
27534;355.0;890.0;588.4;25420.0;;;
27535;177.0;415.0;285.7;25100.0;;;
27536;193.0;510.0;331.8;25340.0;;;
27537;340.0;858.0;567.5;25990.0;;;
27538;205.0;534.0;345.4;22210.0;;;
27539;155.0;386.0;257.5;27740.0;;;
27540;261.0;645.0;434.2;24670.0;;;
27541;73.0;169.0;115.6;22880.0;;;
27542;380.0;905.0;610.4;21250.0;;;
27543;342.0;818.0;549.4;25480.0;;;
27544;75.0;188.0;126.2;23630.0;;;
27545;52.0;123.0;84.5;30160.0;;;
27546;73.0;171.0;118.5;29490.0;;;
27547;347.0;800.0;545.3;20600.0;;;
27548;470.0;1210.0;796.0;24870.0;;;
27550;141.0;332.0;225.9;23820.0;;;
27552;91.0;210.0;143.7;20820.0;;;
27553;172.0;418.0;277.2;24660.0;;;
27554;1349.0;3535.0;2321.2;25660.0;-17.6;;29430.0
27555;86.0;238.0;153.8;24350.0;;;
27556;;;;;;;
27557;186.0;435.0;296.6;23890.0;;;
27558;61.0;167.0;107.2;24890.0;;;
27560;103.0;248.0;168.5;25620.0;;;
27561;268.0;649.0;434.8;24030.0;;;
27562;1966.0;4431.0;3068.3;24410.0;-15.4;21160.0;26760.0
27563;355.0;850.0;578.3;24610.0;;;
27564;135.0;314.0;213.2;23950.0;;;
27565;235.0;626.0;404.6;21440.0;;;
27567;100.0;267.0;172.9;23460.0;;;
27568;204.0;515.0;340.9;24320.0;;;
27569;92.0;231.0;155.6;25390.0;;;
27570;;;;;;;
27571;130.0;350.0;226.5;23100.0;;;
27572;94.0;277.0;172.9;24930.0;;;
27576;227.0;619.0;403.2;27320.0;;;
27577;184.0;419.0;290.9;24320.0;;;
27578;225.0;534.0;362.4;22710.0;;;
27579;;;;;;;
27580;961.0;2484.0;1625.7;25260.0;-16.5;;29860.0
27582;704.0;1735.0;1158.5;25710.0;;;
27584;99.0;274.0;177.5;24110.0;;;
27586;69.0;176.0;116.3;24840.0;;;
27587;354.0;799.0;550.8;21840.0;;;
27589;391.0;976.0;656.4;27830.0;;;
27590;100.0;221.0;155.8;23690.0;;;
27591;268.0;612.0;423.4;23180.0;;;
27592;100.0;252.0;166.7;21310.0;;;
27593;649.0;1663.0;1092.9;25540.0;;;
27594;111.0;252.0;174.0;23090.0;;;
27595;342.0;865.0;581.8;26090.0;;;
27597;247.0;615.0;409.9;26320.0;;;
27598;554.0;1223.0;849.3;24780.0;;;
27599;369.0;939.0;623.6;26070.0;;;
27601;179.0;448.0;295.0;24920.0;;;
27602;2189.0;5358.0;3588.5;23160.0;-14.6;;28250.0
27603;127.0;326.0;215.5;23140.0;;;
27604;74.0;184.0;121.8;26370.0;;;
27605;98.0;226.0;154.5;23710.0;;;
27606;194.0;466.0;315.2;22840.0;;;
27608;195.0;467.0;315.6;23930.0;;;
27609;140.0;312.0;217.0;23780.0;;;
27610;;;;;;;
27611;131.0;330.0;222.2;24590.0;;;
27612;126.0;341.0;219.4;25900.0;;;
27613;133.0;345.0;223.3;23630.0;;;
27614;62.0;172.0;109.8;21840.0;;;
27615;75.0;203.0;129.1;27880.0;;;
27616;784.0;1926.0;1295.6;26290.0;;;
27617;189.0;524.0;336.9;21000.0;;;
27618;189.0;466.0;308.8;21720.0;;;
27620;194.0;456.0;306.8;22530.0;;;
27621;65.0;142.0;99.6;29850.0;;;
27622;903.0;1858.0;1329.9;20960.0;;;
27623;193.0;490.0;323.8;26710.0;;;
27624;339.0;861.0;577.0;26210.0;;;
27625;110.0;322.0;202.2;21890.0;;;
27627;112.0;269.0;181.8;21020.0;;;
27629;830.0;1655.0;1198.2;20380.0;;;
27630;128.0;321.0;212.6;22630.0;;;
27631;134.0;355.0;228.6;22530.0;;;
27632;183.0;567.0;345.7;21470.0;;;
27633;184.0;444.0;296.5;23150.0;;;
27635;55.0;136.0;91.5;24450.0;;;
27638;1438.0;3803.0;2473.7;25220.0;-15.5;;27070.0
27640;81.0;201.0;133.8;22950.0;;;
27641;91.0;254.0;163.1;25740.0;;;
27643;484.0;1043.0;728.6;20970.0;;;
27644;197.0;524.0;342.6;27990.0;;;
27645;60.0;151.0;100.0;22650.0;;;
27646;186.0;487.0;316.7;23630.0;;;
27649;148.0;350.0;238.7;23850.0;;;
27650;163.0;425.0;277.3;25830.0;;;
27652;131.0;345.0;228.6;30760.0;;;
27654;421.0;1118.0;730.1;25670.0;;;
27655;293.0;693.0;474.0;23090.0;;;
27656;524.0;1327.0;887.0;23440.0;;;
27658;147.0;351.0;238.1;23500.0;;;
27659;45.0;114.0;76.6;31250.0;;;
27660;121.0;239.0;173.7;22300.0;;;
27661;163.0;389.0;265.1;28750.0;;;
27662;151.0;360.0;244.8;25210.0;;;
27663;66.0;165.0;108.1;25700.0;;;
27664;223.0;529.0;359.5;24730.0;;;
27665;309.0;738.0;503.0;24600.0;;;
27666;216.0;597.0;385.3;25190.0;;;
27667;162.0;428.0;281.6;23910.0;;;
27668;296.0;691.0;473.3;27020.0;;;
27669;155.0;412.0;269.3;22770.0;;;
27670;381.0;986.0;650.0;23790.0;;;
27671;65.0;169.0;108.5;22810.0;;;
27672;151.0;341.0;234.6;23870.0;;;
27673;67.0;161.0;110.0;22660.0;;;
27674;117.0;272.0;185.0;30340.0;;;
27677;141.0;397.0;254.6;24890.0;;;
27678;423.0;1077.0;714.6;25020.0;;;
27679;3616.0;7281.0;5232.7;20130.0;-13.5;18140.0;23910.0
27680;87.0;182.0;130.7;20080.0;;;
27681;10721.0;24318.0;16600.1;20940.0;-15.9;20760.0;27130.0
27682;257.0;625.0;420.0;23930.0;;;
27683;96.0;218.0;150.9;23950.0;;;
27684;345.0;820.0;556.7;25400.0;;;
27685;297.0;634.0;449.4;22220.0;;;
27686;;;;;;;
27689;142.0;368.0;241.5;28540.0;;;
27690;121.0;303.0;201.0;24630.0;;;
27691;327.0;871.0;566.6;24750.0;;;
27692;67.0;167.0;112.9;24370.0;;;
27693;482.0;1268.0;830.2;26110.0;;;
27694;126.0;319.0;212.1;27600.0;;;
27695;104.0;248.0;170.0;25060.0;;;
27696;357.0;881.0;588.4;26580.0;;;
27697;127.0;342.0;224.1;30170.0;;;
27698;238.0;568.0;385.1;24400.0;;;
27699;49.0;125.0;82.0;25300.0;;;
27700;251.0;725.0;456.8;25020.0;;;
27701;4361.0;12054.0;7586.7;17140.0;-10.6;17760.0;22730.0
28001;909.0;2320.0;1525.4;26810.0;-17.0;;31050.0
28003;54.0;152.0;97.7;27180.0;;;
28004;121.0;328.0;211.4;23830.0;;;
28005;304.0;776.0;505.7;23000.0;;;
28006;823.0;1969.0;1336.3;25110.0;;;
28007;1246.0;2659.0;1875.0;24220.0;-16.6;;26620.0
28008;76.0;192.0;127.2;24220.0;;;
28009;;;;;;;
28010;150.0;320.0;227.3;22810.0;;;
28012;1683.0;3533.0;2504.3;21350.0;-12.8;20140.0;25170.0
28013;592.0;1481.0;977.2;25610.0;;;
28014;256.0;651.0;430.8;23230.0;;;
28015;2565.0;6316.0;4174.7;23530.0;-14.7;23070.0;27360.0
28016;59.0;123.0;87.0;20090.0;;;
28018;679.0;1378.0;989.3;21800.0;;;
28019;95.0;226.0;154.0;25420.0;;;
28021;677.0;1725.0;1130.9;24120.0;;;
28022;468.0;1209.0;795.0;26820.0;;;
28023;543.0;1352.0;909.1;27620.0;;;
28024;697.0;1806.0;1190.3;26310.0;;;
28025;41.0;107.0;72.2;27300.0;;;
28026;104.0;253.0;167.8;23710.0;;;
28027;576.0;1106.0;818.0;20480.0;;;
28028;104.0;254.0;167.1;23640.0;;;
28029;127.0;305.0;205.0;21530.0;;;
28030;121.0;271.0;188.7;23380.0;;;
28031;185.0;363.0;265.3;21830.0;;;
28032;133.0;333.0;220.0;23690.0;;;
28033;336.0;773.0;528.0;21940.0;;;
28034;338.0;918.0;589.9;26160.0;;;
28035;387.0;1002.0;662.4;26100.0;;;
28036;348.0;881.0;583.6;28100.0;;;
28037;146.0;334.0;229.3;23410.0;;;
28038;;;;;;;
28039;673.0;1754.0;1141.0;24510.0;;;
28040;125.0;317.0;208.4;24950.0;;;
28041;91.0;201.0;141.1;23690.0;;;
28045;91.0;214.0;145.2;26140.0;;;
28046;197.0;444.0;309.9;25190.0;;;
28047;295.0;724.0;483.4;23350.0;;;
28048;274.0;728.0;475.4;24710.0;;;
28049;87.0;213.0;142.0;25860.0;;;
28050;117.0;272.0;185.1;25730.0;;;
28051;2129.0;4495.0;3168.6;22400.0;-13.8;20850.0;25910.0
28052;327.0;792.0;533.1;27750.0;;;
28053;106.0;245.0;168.3;25540.0;;;
28054;213.0;536.0;352.7;24830.0;;;
28055;216.0;555.0;363.1;25950.0;;;
28056;686.0;1814.0;1186.3;29980.0;;;
28057;222.0;522.0;353.4;22800.0;;;
28058;140.0;352.0;233.7;27160.0;;;
28059;704.0;1670.0;1123.4;19660.0;;;
28060;91.0;264.0;162.5;24760.0;;;
28061;1648.0;3046.0;2280.6;20500.0;-13.0;19900.0;22470.0
28062;342.0;883.0;582.5;26850.0;;;
28064;836.0;2100.0;1394.0;26320.0;-16.7;;28550.0
28065;51.0;116.0;80.3;23700.0;;;
28067;;;;;;;
28068;169.0;451.0;294.9;25090.0;;;
28070;1421.0;3681.0;2430.0;26790.0;-17.6;;29750.0
28071;268.0;634.0;422.7;21210.0;;;
28072;176.0;406.0;279.8;24150.0;;;
28073;131.0;353.0;226.9;28070.0;;;
28074;95.0;257.0;165.4;26490.0;;;
28075;456.0;1017.0;707.8;23410.0;;;
28076;78.0;203.0;132.0;26720.0;;;
28077;69.0;165.0;111.8;23700.0;;;
28078;77.0;161.0;114.8;20650.0;;;
28079;143.0;282.0;204.5;21540.0;;;
28080;122.0;262.0;182.6;22020.0;;;
28081;112.0;280.0;186.7;23600.0;;;
28082;247.0;636.0;422.6;27520.0;;;
28084;278.0;687.0;462.6;27170.0;;;
28085;18467.0;36351.0;26312.4;22770.0;-17.6;21140.0;28120.0
28086;150.0;312.0;223.2;21440.0;;;
28087;104.0;242.0;165.1;26510.0;;;
28088;5284.0;10934.0;7769.4;19300.0;-13.0;18700.0;23310.0
28089;1145.0;2524.0;1748.0;21400.0;-12.2;;23770.0
28090;48.0;101.0;72.7;24910.0;;;
28091;60.0;151.0;99.9;23960.0;;;
28092;97.0;240.0;160.4;24760.0;;;
28094;697.0;1733.0;1154.1;25520.0;;;
28095;117.0;289.0;194.8;25610.0;;;
28096;500.0;1253.0;829.8;26030.0;;;
28098;767.0;1833.0;1236.5;25810.0;;;
28099;454.0;1142.0;749.9;24340.0;;;
28100;188.0;497.0;322.3;25180.0;;;
28102;289.0;791.0;505.8;25560.0;;;
28103;2563.0;5352.0;3809.5;22660.0;-14.4;21170.0;25610.0
28104;360.0;951.0;623.2;26600.0;;;
28105;197.0;462.0;312.7;21870.0;;;
28106;171.0;389.0;269.3;24100.0;;;
28107;165.0;377.0;260.9;26530.0;;;
28108;102.0;228.0;157.2;23770.0;;;
28109;136.0;321.0;218.1;23680.0;;;
28110;1817.0;4164.0;2871.4;26390.0;-17.4;23480.0;29420.0
28111;132.0;315.0;211.6;22390.0;;;
28113;580.0;1395.0;945.5;26630.0;;;
28114;62.0;130.0;92.8;22870.0;;;
28116;1255.0;2734.0;1906.8;22300.0;-14.0;;26670.0
28117;113.0;266.0;181.8;23650.0;;;
28118;165.0;412.0;276.9;28940.0;;;
28119;71.0;154.0;106.9;22770.0;;;
28120;187.0;454.0;304.7;23870.0;;;
28121;;;;;;;
28122;597.0;1478.0;989.6;25700.0;;;
28123;209.0;443.0;315.0;21830.0;;;
28124;298.0;756.0;501.0;24570.0;;;
28126;85.0;202.0;137.9;24280.0;;;
28127;533.0;1225.0;840.2;22940.0;;;
28128;164.0;437.0;284.5;24540.0;;;
28129;309.0;827.0;533.6;25800.0;;;
28130;380.0;944.0;626.0;23270.0;;;
28132;267.0;628.0;428.4;22170.0;;;
28134;11549.0;28295.0;18729.4;18250.0;-12.9;19000.0;22670.0
28135;493.0;1283.0;847.2;30000.0;;;
28136;70.0;167.0;112.4;27760.0;;;
28137;336.0;848.0;561.6;28190.0;;;
28139;63.0;177.0;112.2;25440.0;;;
28140;2598.0;5300.0;3777.2;23440.0;-15.9;21530.0;28070.0
28141;130.0;322.0;217.9;28140.0;;;
28142;76.0;194.0;128.0;25130.0;;;
28143;90.0;232.0;152.9;26370.0;;;
28144;96.0;215.0;149.3;23470.0;;;
28146;363.0;884.0;594.6;28220.0;;;
28147;219.0;606.0;383.4;24080.0;;;
28148;148.0;374.0;250.1;24440.0;;;
28149;317.0;561.0;425.0;20400.0;;;
28151;61.0;182.0;112.6;20260.0;;;
28153;88.0;207.0;142.1;23790.0;;;
28154;619.0;1665.0;1074.0;25770.0;;;
28155;87.0;193.0;134.8;25160.0;;;
28156;397.0;921.0;628.7;22150.0;;;
28157;62.0;140.0;97.0;24000.0;;;
28158;452.0;1247.0;796.2;28410.0;;;
28159;146.0;329.0;224.5;22850.0;;;
28160;367.0;959.0;623.0;25090.0;;;
28161;208.0;437.0;309.5;22040.0;;;
28162;126.0;307.0;206.0;24070.0;;;
28163;83.0;211.0;138.7;27240.0;;;
28164;281.0;758.0;483.4;21540.0;;;
28166;105.0;247.0;168.2;22880.0;;;
28167;144.0;365.0;238.7;25340.0;;;
28168;1443.0;3457.0;2318.7;24170.0;-15.1;22830.0;27510.0
28169;86.0;214.0;143.1;25490.0;;;
28170;109.0;259.0;179.1;26040.0;;;
28171;396.0;999.0;659.7;25280.0;;;
28172;313.0;786.0;528.7;28040.0;;;
28173;546.0;1419.0;929.0;27060.0;;;
28175;73.0;175.0;117.9;25330.0;;;
28176;256.0;651.0;431.9;24260.0;;;
28177;273.0;751.0;480.4;25530.0;;;
28178;125.0;324.0;213.3;27700.0;;;
28180;179.0;476.0;312.0;28030.0;;;
28182;136.0;333.0;221.2;23630.0;;;
28183;252.0;649.0;425.1;24420.0;;;
28184;129.0;345.0;222.6;23310.0;;;
28185;485.0;1319.0;850.6;27040.0;;;
28187;244.0;602.0;401.1;28860.0;;;
28188;338.0;924.0;591.9;27230.0;;;
28189;65.0;157.0;107.1;24310.0;;;
28190;197.0;475.0;319.7;23140.0;;;
28191;1050.0;2635.0;1755.2;27330.0;-17.6;;30860.0
28192;131.0;302.0;206.1;22290.0;;;
28193;56.0;124.0;87.9;32040.0;;;
28194;188.0;446.0;305.4;28540.0;;;
28195;297.0;781.0;511.6;27360.0;;;
28196;1480.0;3077.0;2186.2;21440.0;-13.3;20040.0;23910.0
28197;59.0;123.0;86.8;25640.0;;;
28198;346.0;789.0;545.2;22970.0;;;
28199;1073.0;2497.0;1704.1;22530.0;-14.4;;24720.0
28200;152.0;381.0;252.9;23360.0;;;
28201;844.0;2063.0;1387.2;26710.0;-17.5;;27720.0
28202;133.0;269.0;194.0;22340.0;;;
28203;268.0;665.0;439.7;25040.0;;;
28206;283.0;682.0;461.7;22100.0;;;
28207;79.0;219.0;139.6;25760.0;;;
28208;157.0;404.0;265.1;27210.0;;;
28209;2226.0;5365.0;3607.9;25170.0;-17.3;22460.0;28950.0
28210;88.0;222.0;145.4;21510.0;;;
28211;236.0;552.0;375.2;23200.0;;;
28212;83.0;206.0;135.9;25280.0;;;
28213;310.0;702.0;481.8;25270.0;;;
28214;1584.0;3017.0;2212.3;19340.0;-11.3;19170.0;22930.0
28215;111.0;247.0;172.9;25430.0;;;
28216;94.0;236.0;158.1;26220.0;;;
28217;68.0;173.0;113.0;21630.0;;;
28218;7835.0;16011.0;11390.5;19390.0;-11.9;19220.0;24300.0
28219;190.0;420.0;293.6;21480.0;;;
28220;3017.0;6845.0;4731.0;25250.0;-18.0;22120.0;28280.0
28221;74.0;152.0;110.1;25540.0;;;
28222;154.0;398.0;262.9;24580.0;;;
28223;585.0;1594.0;1029.5;23950.0;;;
28225;253.0;659.0;428.8;23860.0;;;
28226;400.0;912.0;628.8;23890.0;;;
28227;2025.0;4469.0;3112.1;24930.0;-17.0;21810.0;29780.0
28229;4771.0;10364.0;7180.4;20670.0;-13.7;19680.0;26520.0
28230;150.0;418.0;266.9;24430.0;;;
28231;62.0;155.0;104.0;23940.0;;;
28232;241.0;580.0;387.6;22410.0;;;
28233;488.0;1054.0;742.2;22630.0;;;
28234;202.0;511.0;338.5;23880.0;;;
28235;144.0;412.0;259.8;27950.0;;;
28236;982.0;2155.0;1508.8;23190.0;-14.9;;25900.0
28237;91.0;196.0;138.5;22500.0;;;
28239;387.0;989.0;653.3;25790.0;;;
28240;233.0;508.0;355.8;21650.0;;;
28242;39.0;106.0;68.4;23300.0;;;
28243;88.0;205.0;140.7;25990.0;;;
28245;144.0;376.0;244.3;26990.0;;;
28246;183.0;505.0;324.1;25440.0;;;
28247;213.0;568.0;368.6;26560.0;;;
28248;131.0;308.0;207.4;21450.0;;;
28249;258.0;637.0;425.9;27120.0;;;
28251;424.0;1021.0;688.0;26350.0;;;
28252;86.0;175.0;126.1;22280.0;;;
28253;404.0;1149.0;722.5;26410.0;;;
28254;311.0;839.0;544.8;24850.0;;;
28255;55.0;154.0;96.5;25090.0;;;
28256;186.0;415.0;293.3;25050.0;;;
28257;;;;;;;
28259;139.0;334.0;224.2;23730.0;;;
28260;;;;;;;
28261;250.0;596.0;400.9;22750.0;;;
28263;108.0;247.0;171.1;23860.0;;;
28264;52.0;135.0;89.5;22820.0;;;
28265;111.0;242.0;169.1;22630.0;;;
28267;233.0;540.0;370.6;25680.0;;;
28268;;;;;;;
28269;786.0;1951.0;1298.1;25840.0;;;
28270;94.0;236.0;154.7;23700.0;;;
28271;61.0;146.0;98.1;23340.0;;;
28272;74.0;164.0;113.6;22090.0;;;
28273;56.0;125.0;86.9;23490.0;;;
28274;107.0;243.0;165.5;22940.0;;;
28275;261.0;693.0;450.7;26560.0;;;
28276;89.0;208.0;142.2;23480.0;;;
28277;123.0;279.0;193.0;24170.0;;;
28278;546.0;1356.0;907.7;27920.0;;;
28279;1766.0;3772.0;2647.8;22780.0;-14.3;20730.0;25800.0
28280;4669.0;8849.0;6540.9;21140.0;-13.4;18810.0;24370.0
28281;217.0;557.0;366.8;26030.0;;;
28282;185.0;442.0;298.0;23380.0;;;
28283;123.0;264.0;184.2;23510.0;;;
28284;123.0;281.0;192.1;25230.0;;;
28285;134.0;338.0;223.2;26730.0;;;
28286;238.0;640.0;415.8;24270.0;;;
28287;406.0;950.0;642.5;21260.0;;;
28289;86.0;230.0;150.5;25920.0;;;
28290;112.0;280.0;186.4;24230.0;;;
28291;231.0;568.0;376.5;22830.0;;;
28292;303.0;766.0;505.9;27850.0;;;
28293;427.0;1136.0;738.8;25390.0;;;
28294;211.0;523.0;349.0;25140.0;;;
28296;121.0;255.0;178.4;22770.0;;;
28298;1227.0;2809.0;1933.4;26290.0;-15.9;;28930.0
28299;61.0;154.0;101.4;25130.0;;;
28300;62.0;158.0;103.0;22900.0;;;
28301;165.0;425.0;281.4;27680.0;;;
28302;430.0;1022.0;691.6;22720.0;;;
28303;;;;;;;
28304;165.0;408.0;272.3;23390.0;;;
28305;127.0;278.0;192.3;23470.0;;;
28306;77.0;187.0;126.6;24700.0;;;
28308;92.0;251.0;163.3;24600.0;;;
28309;465.0;1172.0;773.0;25700.0;;;
28310;103.0;233.0;160.2;22070.0;;;
28312;56.0;131.0;88.8;25390.0;;;
28313;73.0;183.0;119.8;26560.0;;;
28314;69.0;138.0;99.7;24910.0;;;
28315;;;;;;;
28316;59.0;121.0;86.8;22150.0;;;
28317;216.0;556.0;365.1;24570.0;;;
28319;167.0;436.0;286.4;25110.0;;;
28321;342.0;810.0;550.9;27020.0;;;
28322;185.0;454.0;304.0;23140.0;;;
28323;106.0;257.0;171.4;24280.0;;;
28324;355.0;935.0;610.1;24970.0;;;
28325;444.0;1199.0;775.5;25680.0;;;
28326;148.0;355.0;237.3;23820.0;;;
28327;83.0;187.0;127.4;20850.0;;;
28329;68.0;134.0;98.0;25230.0;;;
28330;571.0;1311.0;905.2;22310.0;;;
28331;434.0;943.0;665.5;22860.0;;;
28332;380.0;1076.0;689.2;26470.0;;;
28333;53.0;149.0;94.6;22080.0;;;
28334;986.0;2141.0;1514.3;23320.0;-14.8;;25250.0
28335;371.0;848.0;584.8;22490.0;;;
28336;;;;;;;
28337;1179.0;2773.0;1889.3;25440.0;-15.6;;27170.0
28339;142.0;379.0;243.2;27200.0;;;
28341;88.0;229.0;149.9;26210.0;;;
28342;115.0;274.0;187.9;24440.0;;;
28343;182.0;445.0;298.7;29160.0;;;
28344;107.0;275.0;181.0;25850.0;;;
28346;;;;;;;
28347;376.0;967.0;639.3;28620.0;;;
28348;1653.0;3936.0;2658.4;21300.0;-12.8;;24360.0
28349;105.0;252.0;172.1;32260.0;;;
28350;394.0;1005.0;657.7;24980.0;;;
28351;173.0;416.0;280.1;25570.0;;;
28352;622.0;1646.0;1080.4;28920.0;;;
28353;164.0;382.0;259.7;24590.0;;;
28354;151.0;373.0;248.3;23400.0;;;
28355;127.0;315.0;210.8;29700.0;;;
28357;503.0;1121.0;782.4;26940.0;;;
28358;883.0;2235.0;1483.7;28640.0;-21.4;;31730.0
28359;1494.0;3466.0;2350.6;21610.0;-12.3;20750.0;24560.0
28360;347.0;900.0;593.9;24920.0;;;
28362;223.0;499.0;343.9;23150.0;;;
28363;396.0;1019.0;666.2;24930.0;;;
28364;324.0;702.0;490.4;22200.0;;;
28365;164.0;403.0;268.8;24930.0;;;
28366;111.0;309.0;196.9;24170.0;;;
28367;134.0;315.0;216.1;23790.0;;;
28368;76.0;178.0;120.7;22230.0;;;
28369;287.0;781.0;500.0;23180.0;;;
28370;198.0;473.0;316.4;23180.0;;;
28371;450.0;1068.0;724.2;24180.0;;;
28372;236.0;566.0;384.0;28330.0;;;
28373;1271.0;2506.0;1824.2;21450.0;-13.2;19950.0;23720.0
28374;200.0;541.0;346.6;25380.0;;;
28375;147.0;380.0;247.9;25130.0;;;
28377;741.0;1775.0;1204.3;25620.0;;;
28378;220.0;487.0;341.2;23920.0;;;
28379;194.0;487.0;325.4;26420.0;;;
28380;783.0;1945.0;1293.3;26180.0;;;
28382;370.0;897.0;599.2;22970.0;;;
28383;281.0;708.0;468.3;24300.0;;;
28385;165.0;410.0;274.1;23440.0;;;
28386;467.0;1181.0;779.0;23540.0;;;
28387;438.0;891.0;640.0;20520.0;;;
28388;483.0;1162.0;782.6;25990.0;;;
28389;158.0;345.0;239.0;24070.0;;;
28390;141.0;318.0;219.7;21540.0;;;
28391;1168.0;2683.0;1824.2;22110.0;-12.9;;25100.0
28392;77.0;184.0;125.1;26660.0;;;
28393;877.0;2243.0;1470.6;24660.0;-14.8;;26520.0
28394;545.0;1354.0;907.0;24460.0;;;
28395;184.0;430.0;297.5;24600.0;;;
28396;129.0;313.0;209.0;23470.0;;;
28397;166.0;423.0;277.7;25830.0;;;
28398;519.0;1172.0;809.1;23420.0;;;
28400;77.0;174.0;120.9;27730.0;;;
28401;198.0;462.0;315.3;23710.0;;;
28403;326.0;789.0;539.4;29090.0;;;
28404;4556.0;12253.0;7861.8;19570.0;-12.0;20500.0;23450.0
28405;445.0;1104.0;737.0;25030.0;;;
28406;518.0;1259.0;838.1;23910.0;;;
28407;124.0;280.0;195.6;22370.0;;;
28408;49.0;121.0;79.5;21350.0;;;
28409;179.0;440.0;295.0;23870.0;;;
28410;122.0;296.0;195.9;23100.0;;;
28411;62.0;156.0;103.2;23390.0;;;
28414;;;;;;;
28415;735.0;1714.0;1167.3;25500.0;;;
28417;539.0;1356.0;905.0;26880.0;;;
28418;76.0;164.0;115.1;25770.0;;;
28419;123.0;334.0;216.1;23190.0;;;
28421;108.0;256.0;174.0;24050.0;;;
28422;1691.0;3897.0;2647.0;21970.0;-13.5;21140.0;25430.0
28423;239.0;573.0;389.0;29500.0;;;
28424;791.0;1636.0;1177.4;23170.0;;;
28425;260.0;664.0;436.1;26690.0;;;
28426;217.0;526.0;352.9;23910.0;;;
29001;439.0;994.0;680.4;21310.0;;;
29002;598.0;1346.0;934.9;21650.0;;;
29003;2001.0;3627.0;2756.7;22370.0;-13.7;19910.0;24880.0
29004;2627.0;5833.0;4048.7;22010.0;-12.5;20500.0;24570.0
29005;573.0;1340.0;911.8;24410.0;;;
